編號,證券代號,證券名稱,累計次數,注意交易資訊,日期,收盤價,本益比
8,04041P,康友國票84售04,2,最近六個營業日累積收盤價跌幅達35.26%﹝第一款﹞。,107.11.15,31.70     ,-----     
8,04041P,康友國票84售04,2,最近六個營業日累積收盤價漲幅達35.46%﹝第一款﹞。,107.11.08,41.70     ,-----     
9,04043P,康友統一84售01,1,最近六個營業日累積收盤價漲幅達35.71%﹝第一款﹞。,107.10.31,3.13      ,-----     
10,04075P,康友凱基84售03,5,最近六個營業日累積收盤價漲幅達38.44%﹝第一款﹞。,107.11.06,7.95      ,-----     
10,04075P,康友凱基84售03,5,最近六個營業日累積收盤價漲幅達38.49%﹝第一款﹞。,107.11.05,7.55      ,-----     
10,04075P,康友凱基84售03,5,最近六個營業日累積收盤價漲幅達38.82%﹝第一款﹞。,107.11.02,7.10      ,-----     
10,04075P,康友凱基84售03,5,最近六個營業日累積收盤價漲幅達38.76%﹝第一款﹞。,107.11.01,6.60      ,-----     
10,04075P,康友凱基84售03,5,最近六個營業日累積收盤價漲幅達36.92%﹝第一款﹞。,107.10.31,6.05      ,-----     
11,04084P,康友永豐84售02,1,最近六個營業日累積收盤價漲幅達38.41%﹝第一款﹞。,107.11.07,7.80      ,-----     
12,05141P,祥碩凱基85售01,1,最近六個營業日累積收盤價漲幅達39.57%﹝第一款﹞。,107.12.03,3.06      ,-----     
13,071353,上緯控群益77購01,2,最近六個營業日累積收盤價跌幅達42.17%﹝第一款﹞。,107.05.15,2.20      ,-----     
13,071353,上緯控群益77購01,2,最近六個營業日累積收盤價跌幅達38.34%﹝第一款﹞。,107.05.14,2.58      ,-----     
14,071400,微星兆豐77購02,1,最近六個營業日累積收盤價跌幅達32.31%﹝第一款﹞。,107.07.02,2.03      ,-----     
15,073412,華新科麥證7A購01,2,最近六個營業日累積收盤價跌幅達37.29%﹝第一款﹞。,107.08.30,6.00      ,-----     
15,073412,華新科麥證7A購01,2,最近六個營業日累積收盤價跌幅達37.29%﹝第一款﹞。,107.08.29,6.00      ,-----     
16,074125,國巨麥證79購01,4,最近六個營業日累積收盤價跌幅達40.85%﹝第一款﹞。,107.08.31,10.00     ,-----     
16,074125,國巨麥證79購01,4,最近六個營業日累積收盤價跌幅達48.07%﹝第一款﹞。,107.08.30,10.40     ,-----     
16,074125,國巨麥證79購01,4,最近六個營業日累積收盤價跌幅達48.07%﹝第一款﹞。,107.08.29,10.40     ,-----     
16,074125,國巨麥證79購01,4,最近六個營業日累積收盤價跌幅達38.20%﹝第一款﹞。,107.08.28,12.00     ,-----     
17,074264,華新科麥證79購01,5,最近六個營業日累積收盤價跌幅達34.38%﹝第一款﹞。,107.09.04,25.40     ,-----     
17,074264,華新科麥證79購01,5,最近六個營業日累積收盤價跌幅達34.38%﹝第一款﹞。,107.09.03,25.40     ,-----     
17,074264,華新科麥證79購01,5,最近六個營業日累積收盤價跌幅達37.21%﹝第一款﹞。,107.08.31,28.20     ,-----     
17,074264,華新科麥證79購01,5,最近六個營業日累積收盤價跌幅達39.13%﹝第一款﹞。,107.08.30,31.30     ,-----     
17,074264,華新科麥證79購01,5,最近六個營業日累積收盤價跌幅達39.13%﹝第一款﹞。,107.08.29,31.30     ,-----     
18,074476,華新科麥證7A購02,2,最近六個營業日累積收盤價跌幅達34.87%﹝第一款﹞。,107.08.30,15.30     ,-----     
18,074476,華新科麥證7A購02,2,最近六個營業日累積收盤價跌幅達33.09%﹝第一款﹞。,107.08.29,15.70     ,-----     
19,075096,華新科群益79購01,3,最近六個營業日累積收盤價跌幅達39.32%﹝第一款﹞。,107.08.17,28.10     ,-----     
19,075096,華新科群益79購01,3,最近六個營業日累積收盤價跌幅達39.14%﹝第一款﹞。,107.08.16,32.20     ,-----     
19,075096,華新科群益79購01,3,最近六個營業日累積收盤價跌幅達39.14%﹝第一款﹞。,107.08.14,32.20     ,-----     
20,075953,國巨麥證7A購02,3,最近六個營業日累積收盤價跌幅達32.67%﹝第一款﹞。,107.08.30,5.80      ,-----     
20,075953,國巨麥證7A購02,3,最近六個營業日累積收盤價跌幅達32.67%﹝第一款﹞。,107.08.29,5.80      ,-----     
20,075953,國巨麥證7A購02,3,最近六個營業日累積收盤價跌幅達36.15%﹝第一款﹞。,107.08.28,5.40      ,-----     
21,075958,華新科麥證79購02,3,最近六個營業日累積收盤價跌幅達37.33%﹝第一款﹞。,107.08.31,4.88      ,-----     
21,075958,華新科麥證79購02,3,最近六個營業日累積收盤價跌幅達46.78%﹝第一款﹞。,107.08.30,4.88      ,-----     
21,075958,華新科麥證79購02,3,最近六個營業日累積收盤價跌幅達38.91%﹝第一款﹞。,107.08.29,5.50      ,-----     
22,076030,國巨富邦7A購04,1,最近六個營業日累積收盤價跌幅達40.09%﹝第一款﹞。,107.09.13,1.02      ,-----     
23,076107,國巨中信7B購01,10,最近六個營業日累積收盤價跌幅達35.72%﹝第一款﹞。,107.11.13,0.01      ,-----     
23,076107,國巨中信7B購01,10,最近六個營業日累積收盤價跌幅達49.09%﹝第一款﹞。,107.10.26,2.55      ,-----     
23,076107,國巨中信7B購01,10,最近六個營業日累積收盤價跌幅達58.87%﹝第一款﹞。,107.10.25,2.55      ,-----     
23,076107,國巨中信7B購01,10,最近六個營業日累積收盤價跌幅達58.87%﹝第一款﹞。,107.10.24,3.30      ,-----     
23,076107,國巨中信7B購01,10,最近六個營業日累積收盤價跌幅達58.91%﹝第一款﹞。,107.10.23,4.10      ,-----     
23,076107,國巨中信7B購01,10,最近六個營業日累積收盤價跌幅達58.86%﹝第一款﹞。,107.10.22,4.95      ,-----     
23,076107,國巨中信7B購01,10,最近六個營業日累積收盤價跌幅達49.06%﹝第一款﹞。,107.10.19,5.80      ,-----     
23,076107,國巨中信7B購01,10,最近六個營業日累積收盤價跌幅達49.01%﹝第一款﹞。,107.10.18,6.70      ,-----     
23,076107,國巨中信7B購01,10,最近六個營業日累積收盤價跌幅達48.23%﹝第一款﹞。,107.10.17,7.60      ,-----     
23,076107,國巨中信7B購01,10,最近六個營業日累積收盤價跌幅達38.47%﹝第一款﹞。,107.10.16,8.50      ,-----     
24,076145,奇力新日盛79購01,7,最近六個營業日累積收盤價跌幅達50.89%﹝第一款﹞。,107.09.21,0.11      ,-----     
24,076145,奇力新日盛79購01,7,最近六個營業日累積收盤價跌幅達49.29%﹝第一款﹞。,107.09.20,0.23      ,-----     
24,076145,奇力新日盛79購01,7,最近六個營業日累積收盤價跌幅達49.32%﹝第一款﹞。,107.09.19,0.95      ,-----     
24,076145,奇力新日盛79購01,7,最近六個營業日累積收盤價跌幅達49.34%﹝第一款﹞。,107.09.18,1.67      ,-----     
24,076145,奇力新日盛79購01,7,最近六個營業日累積收盤價跌幅達39.52%﹝第一款﹞。,107.09.17,2.43      ,-----     
24,076145,奇力新日盛79購01,7,最近六個營業日累積收盤價跌幅達39.46%﹝第一款﹞。,107.09.14,3.18      ,-----     
24,076145,奇力新日盛79購01,7,最近六個營業日累積收盤價跌幅達39.37%﹝第一款﹞。,107.09.12,3.90      ,-----     
25,076234,國巨國泰7C購01,4,最近六個營業日累積收盤價跌幅達49.88%﹝第一款﹞。,107.12.25,5.15      ,-----     
25,076234,國巨國泰7C購01,4,最近六個營業日累積收盤價跌幅達43.24%﹝第一款﹞。,107.12.24,5.70      ,-----     
25,076234,國巨國泰7C購01,4,最近六個營業日累積收盤價跌幅達43.31%﹝第一款﹞。,107.12.22,6.25      ,-----     
25,076234,國巨國泰7C購01,4,最近六個營業日累積收盤價跌幅達36.64%﹝第一款﹞。,107.12.21,6.80      ,-----     
26,076391,康友麥證7B購01,2,最近六個營業日累積收盤價跌幅達30.35%。且10月29日元富證券商賣出之比率為49.68%﹝第五款﹞。,107.10.29,0.09      ,-----     
26,076391,康友麥證7B購01,2,最近六個營業日累積收盤價跌幅達26.26%。且10月26日麥格自營證券商賣出之比率為61.98%﹝第五款﹞。,107.10.26,0.14      ,-----     
27,076585,國巨中信7B購02,4,最近六個營業日累積收盤價跌幅達39.19%﹝第一款﹞。,107.09.11,1.25      ,-----     
27,076585,國巨中信7B購02,4,最近六個營業日累積收盤價跌幅達48.97%﹝第一款﹞。,107.09.10,1.25      ,-----     
27,076585,國巨中信7B購02,4,最近六個營業日累積收盤價跌幅達48.97%﹝第一款﹞。,107.09.07,1.25      ,-----     
27,076585,國巨中信7B購02,4,最近六個營業日累積收盤價跌幅達39.17%﹝第一款﹞。,107.09.06,1.60      ,-----     
28,076742,國巨統一7A購06,7,最近六個營業日累積收盤價跌幅達33.73%﹝第一款﹞。,107.10.02,0.10      ,-----     
28,076742,國巨統一7A購06,7,最近六個營業日累積收盤價跌幅達43.59%﹝第一款﹞。,107.10.01,0.10      ,-----     
28,076742,國巨統一7A購06,7,最近六個營業日累積收盤價跌幅達53.50%﹝第一款﹞。,107.09.28,0.10      ,-----     
28,076742,國巨統一7A購06,7,最近六個營業日累積收盤價跌幅達59.37%﹝第一款﹞。,107.09.27,0.33      ,-----     
28,076742,國巨統一7A購06,7,最近六個營業日累積收盤價跌幅達59.35%﹝第一款﹞。,107.09.26,0.91      ,-----     
28,076742,國巨統一7A購06,7,最近六個營業日累積收盤價跌幅達49.47%﹝第一款﹞。,107.09.25,1.51      ,-----     
28,076742,國巨統一7A購06,7,最近六個營業日累積收盤價跌幅達39.59%﹝第一款﹞。,107.09.21,2.12      ,-----     
29,076954,國巨日盛7B購01,8,最近六個營業日累積收盤價跌幅達33.58%﹝第一款﹞。,107.09.20,2.25      ,-----     
29,076954,國巨日盛7B購01,8,最近六個營業日累積收盤價跌幅達41.33%﹝第一款﹞。,107.09.19,2.50      ,-----     
29,076954,國巨日盛7B購01,8,最近六個營業日累積收盤價跌幅達51.04%﹝第一款﹞。,107.09.18,2.51      ,-----     
29,076954,國巨日盛7B購01,8,最近六個營業日累積收盤價跌幅達56.91%﹝第一款﹞。,107.09.17,3.03      ,-----     
29,076954,國巨日盛7B購01,8,最近六個營業日累積收盤價跌幅達59.22%﹝第一款﹞。,107.09.14,3.99      ,-----     
29,076954,國巨日盛7B購01,8,最近六個營業日累積收盤價跌幅達58.84%﹝第一款﹞。,107.09.13,5.20      ,-----     
29,076954,國巨日盛7B購01,8,最近六個營業日累積收盤價跌幅達48.98%﹝第一款﹞。,107.09.12,6.45      ,-----     
29,076954,國巨日盛7B購01,8,最近六個營業日累積收盤價跌幅達39.06%﹝第一款﹞。,107.09.11,7.75      ,-----     
30,076960,華新科中信7B購01,4,最近六個營業日累積收盤價跌幅達36.41%﹝第一款﹞。,107.08.24,4.42      ,-----     
30,076960,華新科中信7B購01,4,最近六個營業日累積收盤價跌幅達37.91%﹝第一款﹞。,107.08.23,5.10      ,-----     
30,076960,華新科中信7B購01,4,最近六個營業日累積收盤價跌幅達37.91%﹝第一款﹞。,107.08.22,5.10      ,-----     
30,076960,華新科中信7B購01,4,最近六個營業日累積收盤價跌幅達37.91%﹝第一款﹞。,107.08.21,5.10      ,-----     
31,077222,嘉聯益玉山7B購01,5,最近六個營業日累積收盤價跌幅達39.63%﹝第一款﹞。,107.10.09,0.20      ,-----     
31,077222,嘉聯益玉山7B購01,5,最近六個營業日累積收盤價跌幅達49.38%﹝第一款﹞。,107.10.08,0.21      ,-----     
31,077222,嘉聯益玉山7B購01,5,最近六個營業日累積收盤價跌幅達59.29%﹝第一款﹞。,107.10.05,0.21      ,-----     
31,077222,嘉聯益玉山7B購01,5,最近六個營業日累積收盤價跌幅達49.55%﹝第一款﹞。,107.10.04,0.70      ,-----     
31,077222,嘉聯益玉山7B購01,5,最近六個營業日累積收盤價跌幅達39.74%﹝第一款﹞。,107.10.03,1.20      ,-----     
32,077223,國巨國泰7B購01,5,最近六個營業日累積收盤價跌幅達38.84%﹝第一款﹞。,107.10.03,4.99      ,-----     
32,077223,國巨國泰7B購01,5,最近六個營業日累積收盤價跌幅達48.56%﹝第一款﹞。,107.10.02,4.99      ,-----     
32,077223,國巨國泰7B購01,5,最近六個營業日累積收盤價跌幅達58.19%﹝第一款﹞。,107.10.01,4.99      ,-----     
32,077223,國巨國泰7B購01,5,最近六個營業日累積收盤價跌幅達48.39%﹝第一款﹞。,107.09.28,5.80      ,-----     
32,077223,國巨國泰7B購01,5,最近六個營業日累積收盤價跌幅達38.86%﹝第一款﹞。,107.09.27,6.60      ,-----     
33,077674,禾伸堂中信7A購01,5,最近六個營業日累積收盤價跌幅達35.43%﹝第一款﹞。,107.08.17,1.75      ,-----     
33,077674,禾伸堂中信7A購01,5,最近六個營業日累積收盤價跌幅達42.35%﹝第一款﹞。,107.08.16,2.00      ,-----     
33,077674,禾伸堂中信7A購01,5,最近六個營業日累積收盤價跌幅達55.66%﹝第一款﹞。,107.08.15,1.71      ,-----     
33,077674,禾伸堂中信7A購01,5,最近六個營業日累積收盤價跌幅達49.02%﹝第一款﹞。,107.08.14,2.26      ,-----     
33,077674,禾伸堂中信7A購01,5,最近六個營業日累積收盤價跌幅達39.14%﹝第一款﹞。,107.08.13,3.04      ,-----     
34,077789,禾伸堂國泰7A購01,3,最近六個營業日累積收盤價跌幅達41.92%﹝第一款﹞。且08月03日國泰自營證券商賣出之比率為99.81%﹝第五款﹞。,107.08.03,1.20      ,-----     
34,077789,禾伸堂國泰7A購01,3,最近六個營業日累積收盤價跌幅達39.34%﹝第一款﹞。,107.08.02,1.35      ,-----     
34,077789,禾伸堂國泰7A購01,3,最近六個營業日累積收盤價跌幅達32.74%﹝第一款﹞。,107.08.01,1.77      ,-----     
35,078440,晶電國票7B購01,1,最近六個營業日累積收盤價跌幅達26.69%。且05月14日國票自營證券商買進之比率為84.80%﹝第五款﹞。,107.05.14,0.62      ,-----     
36,078548,嘉晶國泰7C購01,11,最近六個營業日累積收盤價跌幅達38.07%﹝第一款﹞。,107.10.17,5.85      ,-----     
36,078548,嘉晶國泰7C購01,11,最近六個營業日累積收盤價跌幅達47.30%﹝第一款﹞。,107.10.16,5.85      ,-----     
36,078548,嘉晶國泰7C購01,11,最近六個營業日累積收盤價跌幅達57.27%﹝第一款﹞。,107.10.15,5.85      ,-----     
36,078548,嘉晶國泰7C購01,11,最近六個營業日累積收盤價跌幅達47.82%﹝第一款﹞。,107.10.12,6.30      ,-----     
36,078548,嘉晶國泰7C購01,11,最近六個營業日累積收盤價跌幅達47.82%﹝第一款﹞。,107.10.09,7.25      ,-----     
36,078548,嘉晶國泰7C購01,11,最近六個營業日累積收盤價跌幅達47.79%﹝第一款﹞。,107.10.08,7.75      ,-----     
36,078548,嘉晶國泰7C購01,11,最近六個營業日累積收盤價跌幅達37.40%﹝第一款﹞。,107.10.03,8.85      ,-----     
36,078548,嘉晶國泰7C購01,11,最近六個營業日累積收盤價跌幅達37.22%﹝第一款﹞。,107.10.02,9.45      ,-----     
36,078548,嘉晶國泰7C購01,11,最近六個營業日累積收盤價跌幅達37.09%﹝第一款﹞。,107.10.01,10.10     ,-----     
36,078548,嘉晶國泰7C購01,11,最近六個營業日累積收盤價跌幅達37.54%﹝第一款﹞。,107.09.28,10.70     ,-----     
36,078548,嘉晶國泰7C購01,11,最近六個營業日累積收盤價跌幅達37.23%﹝第一款﹞。,107.09.27,10.10     ,-----     
37,078564,華新科中信7C購02,1,最近六個營業日累積收盤價跌幅達38.59%﹝第一款﹞。,107.08.14,1.25      ,-----     
38,080170,康友富邦7C購01,1,最近六個營業日累積收盤價跌幅達35.67%﹝第一款﹞。,107.10.30,0.15      ,-----     
39,081442,盟立元大7C購01,3,最近六個營業日累積收盤價跌幅達41.29%﹝第一款﹞。,107.10.23,1.01      ,-----     
39,081442,盟立元大7C購01,3,最近六個營業日累積收盤價跌幅達39.84%﹝第一款﹞。,107.10.22,1.10      ,-----     
39,081442,盟立元大7C購01,3,最近六個營業日累積收盤價漲幅達35.74%﹝第一款﹞。,107.10.15,3.49      ,-----     
40,082530,康友元大81購02,2,最近六個營業日累積收盤價跌幅達26.27%。且10月30日元大自營證券商賣出之比率為95.82%﹝第五款﹞。,107.10.30,0.26      ,-----     
40,082530,康友元大81購02,2,最近六個營業日累積收盤價跌幅達33.28%﹝第一款﹞。,107.10.29,0.30      ,-----     
41,084950,康友永豐82購01,1,最近六個營業日累積收盤價跌幅達31.53%。且10月31日永豐自營證券商賣出之比率為66.81%﹝第五款﹞。,107.10.31,0.36      ,-----     
42,085880,康友凱基83購02,1,最近六個營業日累積收盤價跌幅達35.50%﹝第一款﹞。,107.10.29,0.68      ,-----     
43,087654,康友群益83購01,1,最近六個營業日累積收盤價跌幅達34.09%﹝第一款﹞。,107.10.29,0.64      ,-----     
44,087716,康友富邦84購01,2,最近六個營業日累積收盤價跌幅達33.34%﹝第一款﹞。且10月30日富邦自營證券商賣出之比率為99.81%﹝第五款﹞。,107.10.30,0.32      ,-----     
44,087716,康友富邦84購01,2,最近六個營業日累積收盤價跌幅達34.34%﹝第一款﹞。,107.10.29,0.41      ,-----     
45,088382,康友國泰84購01,3,最近六個營業日累積收盤價跌幅達37.03%﹝第一款﹞。,107.12.28,0.04      ,-----     
45,088382,康友國泰84購01,3,最近六個營業日累積收盤價跌幅達37.03%﹝第一款﹞。,107.12.27,0.04      ,-----     
45,088382,康友國泰84購01,3,最近六個營業日累積收盤價跌幅達37.03%﹝第一款﹞。,107.12.26,0.04      ,-----     
46,1101,台泥,8,07月05日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率21.96%，且07月05日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.30倍﹝第十二款﹞,107.07.06,41.60     ,18.17     
46,1101,台泥,8,07月04日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率20.90%，且07月04日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.69倍﹝第十二款﹞,107.07.05,42.05     ,18.36     
46,1101,台泥,8,07月03日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率22.24%，且07月03日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.11倍﹝第十二款﹞,107.07.04,42.00     ,18.34     
46,1101,台泥,8,07月02日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率26.30%，且07月02日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.26倍﹝第十二款﹞,107.07.03,42.75     ,18.67     
46,1101,台泥,8,06月29日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率27.89%，且06月29日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.54倍﹝第十二款﹞,107.07.02,41.85     ,18.28     
46,1101,台泥,8,06月28日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率27.59%，且06月28日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為9.23倍﹝第十二款﹞,107.06.29,42.35     ,18.49     
46,1101,台泥,8,06月27日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率21.95%，且06月27日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為10.86 倍﹝第十二款﹞,107.06.28,42.40     ,18.52     
46,1101,台泥,8,06月26日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率17.70%，且06月26日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為13.49 倍﹝第十二款﹞,107.06.27,43.00     ,18.78     
47,1217,愛之味,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.22倍。當日之成交量較最近六十個營業日之平均成交量放大為5.34倍﹝第九款﹞。,107.05.25,8.03      ,20.08     
48,1218,泰山,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.14倍。當日之成交量較最近六十個營業日之平均成交量放大為5.88倍﹝第九款﹞。,107.09.21,20.30     ,18.45     
49,1229,聯華,1,08月24日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.22%，且08月24日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.07倍﹝第十二款﹞,107.08.27,37.35     ,11.56     
50,1262,綠悅-KY,3,最近六個營業日累積收盤價漲幅達30.30%。且10月01日元大證券商買進之比率為35.71%﹝第五款﹞。,107.10.01,37.90     ,-----     
50,1262,綠悅-KY,3,最近六個營業日累積收盤價漲幅達26.88%。且09月27日元大證券商買進之比率為39.42%﹝第五款﹞。,107.09.27,36.65     ,-----     
50,1262,綠悅-KY,3,最近六個營業日累積收盤價跌幅達25.40%。且09月13日元大證券商買進之比率為45.26%﹝第五款﹞。,107.09.13,29.40     ,-----     
51,1304,台聚,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.58倍。當日之成交量較最近六十個營業日之平均成交量放大為 31.73倍﹝第九款﹞。,107.11.05,11.90     ,11.23     
52,1308,亞聚,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.12倍。當日之成交量較最近六十個營業日之平均成交量放大為7.65倍﹝第九款﹞。,107.12.04,14.15     ,22.11     
52,1308,亞聚,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.63倍。當日之成交量較最近六十個營業日之平均成交量放大為7.65倍﹝第九款﹞。,107.12.03,13.30     ,20.78     
52,1308,亞聚,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.08倍。當日之成交量較最近六十個營業日之平均成交量放大為 26.01倍﹝第九款﹞。,107.11.30,12.65     ,19.77     
53,1310,台苯,2,07月23日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率13.36%，且07月23日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.62倍﹝第十二款﹞,107.07.24,21.70     ,11.30     
53,1310,台苯,2,07月20日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.45%，且07月20日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為9.12倍﹝第十二款﹞,107.07.23,23.15     ,12.06     
54,1315,達新,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.36倍。當日之成交量較最近六十個營業日之平均成交量放大為 30.32倍﹝第九款﹞。,107.11.15,25.70     ,19.04     
55,1324,地球,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.24倍。當日之成交量較最近六十個營業日之平均成交量放大為 17.58倍﹝第九款﹞。,107.09.26,12.65     ,-----     
56,1417,嘉裕,4,最近六個營業日累積收盤價漲幅達30.61%。且06月01日之成交量為最近六十個營業日日平均成交量之6.37倍﹝第三款﹞。,107.06.01,6.83      ,-----     
56,1417,嘉裕,4,最近六個營業日累積收盤價漲幅達28.64%。且05月31日之成交量為最近六十個營業日日平均成交量之9.55倍﹝第三款﹞。,107.05.31,6.71      ,-----     
56,1417,嘉裕,4,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.22倍。當日之成交量較最近六十個營業日之平均成交量放大為 12.94倍﹝第九款﹞。,107.05.17,5.63      ,-----     
56,1417,嘉裕,4,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.19倍。當日之成交量較最近六十個營業日之平均成交量放大為 13.00倍﹝第九款﹞。,107.05.16,5.31      ,-----     
57,1419,新紡,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.07倍。當日之成交量較最近六十個營業日之平均成交量放大為8.70倍﹝第九款﹞。,107.05.09,47.95     ,11.55     
